Reporting country (Name),Commodity (Name),Trade flow (Name),Unit (Name),Unit,[1985],[1986],[1987],[1988],[1989],[1990],[1991],[1992],[1993],[1994],[1995],[1996],[1997],[1998],[1999],[2000],[2001],[2002],[2003],[2004],[2005],[2006],[2007],[2008],[2009],[2010],[2011],[2012],[2013],[2014],[2015],[2016],[2017],[2018],[2019]
China,"Other  edible fish offal, smoked, dried, salted or in brine",Imports,Tonnes - net product weight,Tonnes - net product weight,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,150,393,74,98,1660,1901,4104.86
China,"Other aquatic invertebrates, live, fresh or chilled",Imports,Tonnes - net product weight,Tonnes - net product weight,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324,249,203,238,209,249,125,183,185,152,199,137,155,107,87,43.18
China,"Other aquatic invertebrates, prepared or preserved, nei",Imports,Tonnes - net product weight,Tonnes - net product weight,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,730,370,188,336,0,25,24,0.89
China,"Oyster meat, prepared or preserved, nei",Imports,Tonnes - net product weight,Tonnes - net product weight,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,13,0,0,2,25,21,20.56
China,"Oysters, dried, salted or in brine, smoked",Imports,Tonnes - net product weight,Tonnes - net product weight,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,222,238,164,151,35,13,0.23
China,"Oysters, frozen",Imports,Tonnes - net product weight,Tonnes - net product weight,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,431,734,728.71
China,"Oysters, live fresh or chilled, nei",Imports,Tonnes - net product weight,Tonnes - net product weight,0,0,0,0,0,0,0,26,36,71,131,154,23,184,189,134,397,336,449,553,496,517,276,122,261,735,951,808,937,1336,1998,2365,3028,3347,3623.45
China,"Pacific salmons, fresh or chilled",Imports,Tonnes - net product weight,Tonnes - net product weight,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,30,30,94,428,419,477,514.28
China,"Pacific salmons, frozen, nei",Imports,Tonnes - net product weight,Tonnes - net product weight,0,0,0,0,0,0,0,1880,478,4647,1543,2719,9652,22530,14640,18815,42165,39144,64618,76218,118929,139203,114746,91359,182303,155973,203591,105783,180594,144364,133015,155415,150020,214985,150495.1
China,"Plaices, fresh or chilled, nei",Imports,Tonnes - net product weight,Tonnes - net product weight,0,0,0,0,0,0,0,973,1379,2092,10,0,0,0,0,466,1500,1,835,630,314,276,0,0,0,1,1,0,2,0,4,6,0,0,4.62
China,"Plaices, frozen, nei",Imports,Tonnes - net product weight,Tonnes - net product weight,0,0,0,0,0,0,0,3616,2777,21817,29496,16493,42453,36897,29057,70928,72877,77806,78830,89076,137571,131320,128743,132955,109847,132420,152002,73658,8409,6298,3231,3581,2147,993,659.09
China,"Pomfrets, ocean breams, fresh or chilled",Imports,Tonnes - net product weight,Tonnes - net product weight,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,5,3,14,3,0,0,0,1,0,16,34,261,782,303,303,252.81
China,"Pomfrets, ocean breams, frozen",Imports,Tonnes - net product weight,Tonnes - net product weight,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2917,1755,1136,943,2511,2551,2695,4383,3270,4195,6219,4840,3565,2479,3306,2921,2853,2655,3596,11926.33
China,"Puffer, fresh or chilled",Imports,Tonnes - net product weight,Tonnes - net product weight,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,71,0,10.69
China,"Rays and skates (Rajidae) meat, frozen",Imports,Tonnes - net product weight,Tonnes - net product weight,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,135,0
China,"Rays and skates (Rajidae), fresh or chilled",Imports,Tonnes - net product weight,Tonnes - net product weight,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
China,"Rays and skates (Rajidae), frozen",Imports,Tonnes - net product weight,Tonnes - net product weight,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1079,1090,629,693,587,1294,1614,2373.59
China,"River eels, prepared or preserved, not minced, nei",Imports,Tonnes - net product weight,Tonnes - net product weight,0,0,0,0,0,0,0,0,0,0,0,0,15,43,288,128,55,34,22,98,34,307,235,71,113,93,81,87,155,82,119,165,202,103,115.8
China,"Rock lobster & other sea crawfish (Palinurus,Panulirus,Jasus), dried, salted or in brine, smoked",Imports,Tonnes - net product weight,Tonnes - net product weight,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
China,"Rock lobster & other sea crawfish (Palinurus,Panulirus,Jasus), live, fresh or chilled, nei",Imports,Tonnes - net product weight,Tonnes - net product weight,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8353,15378,17031.63
China,"Rock lobster and other sea crawfish (Palinurus, Panulirus, Jasus), even smoked, frozen, nei",Imports,Tonnes - net product weight,Tonnes - net product weight,0,0,0,0,0,0,0,73,91,84,264,247,420,1284,638,135,222,376,810,1338,1568,1718,1473,48,185,506,465,255,244,193,921,1242,2483,3227,4093.34
China,"Rock lobster and other sea crawfish, not frozen",Imports,Tonnes - net product weight,Tonnes - net product weight,0,0,0,0,0,0,0,26,177,175,143,197,13,7,116,343,227,640,1179,1633,1462,636,837,906,742,3554,7173,6909,8738,7827,6331,7058,0,0,0
China,"Saithe (=Pollock) fillets, frozen",Imports,Tonnes - net product weight,Tonnes - net product weight,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,309,620,151.29
China,"Saithe (=Pollock), fresh or chilled",Imports,Tonnes - net product weight,Tonnes - net product weight,0,0,0,0,0,0,0,2231,947,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58
China,"Saithe (=Pollock), frozen",Imports,Tonnes - net product weight,Tonnes - net product weight,0,0,0,0,0,0,0,5484,4074,4634,5522,1951,8585,1273,1731,2888,951,1745,1043,1326,1747,4834,4986,13060,19257,18262,23512,11893,13209,12639,11239,9774,12732,14190,14633.27
China,"Salmon fillets, fresh or chilled",Imports,Tonnes - net product weight,Tonnes - net product weight,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,2,3,11,21,52.74
China,"Salmon fillets, frozen",Imports,Tonnes - net product weight,Tonnes - net product weight,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,855,1559,2509,1028,974,947,945,439.95
China,"Salmon nei, not minced, prepared or preserved",Imports,Tonnes - net product weight,Tonnes - net product weight,0,0,0,0,0,0,0,0,1,1,0,0,20,0,0,0,0,0,4,0,1,18,4,28,5,7,5,13,25,9,17,12,4,20,14.33
China,"Salmonoids meat, fresh or chilled, nei",Imports,Tonnes - net product weight,Tonnes - net product weight,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,2,2.95
China,"Salmonoids, fresh or chilled, nei",Imports,Tonnes - net product weight,Tonnes - net product weight,0,0,0,0,0,0,0,136,0,2,3,24,83,148,12,8,10,1,0,1,0,0,1,0,0,20,13,6,4,0,0,1,14,0,0
China,"Salmonoids, frozen",Imports,Tonnes - net product weight,Tonnes - net product weight,0,0,0,0,0,0,0,382,334,2118,2449,2336,3187,3318,2468,3677,5471,3323,1850,2970,3327,10039,8862,8128,10941,8691,12130,9211,2250,1191,853,900,1693,751,1232.32
China,"Salmons, fresh or chilled, nei",Imports,Tonnes - net product weight,Tonnes - net product weight,0,0,0,0,0,0,0,267,401,332,1189,136,4,11,707,1289,1258,1936,4022,1853,439,120,482,149,0,0,87,0,0,0,0,0,0,0,0
China,"Salmons, smoked",Imports,Tonnes - net product weight,Tonnes - net product weight,0,0,0,0,0,0,0,20,21,17,21,13,15,12,19,25,27,20,14,29,58,49,27,36,8,31,37,27,33,44,35,21,57,40,19.89
China,"Sardines, sardinellas, brisling or sprats, fresh or chilled",Imports,Tonnes - net product weight,Tonnes - net product weight,0,0,0,0,0,0,0,1,4,1,45,0,0,0,71,0,0,0,0,0,0,1,1,1,2,3,0,0,1,1,3,1,124,8,17.29
China,"Sardines, sardinellas, brisling or sprats, frozen",Imports,Tonnes - net product weight,Tonnes - net product weight,0,0,0,0,0,0,0,2698,816,227,325,770,318,3336,2208,1948,5613,6650,11326,13428,21159,14238,14140,10992,12679,13748,13836,20610,8649,3887,3755,7778,8130,32005,55167.09
China,"Sardines, sardinellas, brisling or sprats, prep. or pres., not minced, nei",Imports,Tonnes - net product weight,Tonnes - net product weight,0,0,0,0,0,0,0,7,6,26,18,1,44,27,36,23,46,31,36,20,42,92,84,61,56,90,126,307,280,238,184,183,148,149,147.85
China,"Scallop meat, prepared or preserved",Imports,Tonnes - net product weight,Tonnes - net product weight,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,448,318,637,1699,710,4467,1770.32
China,"Scallops, including queen scallop, frozen",Imports,Tonnes - net product weight,Tonnes - net product weight,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31040,57181,61967.11
China,"Scallops, including queen scallops, dried, salted or in brine; smoked",Imports,Tonnes - net product weight,Tonnes - net product weight,0,0,0,0,0,0,0,57,89,87,199,489,935,766,1614,1239,1578,1204,1226,1015,937,803,763,1077,1172,5887,4979,13138,23138,27057,53419,43431,1302,830,107.93
China,"Scallops, live, fresh or chilled, nei",Imports,Tonnes - net product weight,Tonnes - net product weight,0,0,0,0,0,0,0,150,492,733,393,70,109,30,618,877,512,341,667,1021,793,154,9,23,9,203,142,463,588,2292,2371,1932,2624,11305,5394.15
China,"Sea-cucumber, frozen",Imports,Tonnes - net product weight,Tonnes - net product weight,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2524,6392,8336
China,"Sea-cucumber, live, fresh or chilled",Imports,Tonnes - net product weight,Tonnes - net product weight,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,5,3,2,6,12,25.06
China,"Sea-cucumber, other than live, fresh or chilled",Imports,Tonnes - net product weight,Tonnes - net product weight,0,0,0,0,0,0,0,1301,320,173,0,49,1,9,139,186,2059,481,1619,1630,281,485,789,588,470,1053,2255,1653,1399,994,1486,1838,370,446,3776.96
China,"Sea-cucumber, prepared or preserved",Imports,Tonnes - net product weight,Tonnes - net product weight,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,144,135,456,144,84,111,412.51
China,"Sea-urchin, frozen",Imports,Tonnes - net product weight,Tonnes - net product weight,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
China,"Sea-urchin, live, fresh or chilled",Imports,Tonnes - net product weight,Tonnes - net product weight,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,30,57,62,43,70,34,43.99
China,"Sea-urchin, other than live, fresh or chilled",Imports,Tonnes - net product weight,Tonnes - net product weight,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
China,"Sea-urchin, prepared or preserved",Imports,Tonnes - net product weight,Tonnes - net product weight,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.01
China,"Seabass, fresh or chilled",Imports,Tonnes - net product weight,Tonnes - net product weight,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.33
China,"Seabass, frozen",Imports,Tonnes - net product weight,Tonnes - net product weight,0,0,0,0,0,0,0,75,2,4,22,0,1061,205,267,1724,1081,573,687,559,121,27,538,73,16,32,0,8,43,2,22,65,185,99,12.93
China,"Seabreams nei, fresh or chilled",Imports,Tonnes - net product weight,Tonnes - net product weight,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0.01
China,"Shark fins, fresh or chilled",Imports,Tonnes - net product weight,Tonnes - net product weight,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0
China,"Shark fins, frozen",Imports,Tonnes - net product weight,Tonnes - net product weight,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1132,1775,2899.13
China,"Shark fins, prepared or preserved",Imports,Tonnes - net product weight,Tonnes - net product weight,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,3,7,1,36,1,4,0,0,1,0,0,8,0.81
China,"Shark fins, smoked, dried, whether or not salted, etc.",Imports,Tonnes - net product weight,Tonnes - net product weight,0,0,0,0,0,0,0,3023,3080,3375,0,4363,4389,4236,4062,4646,3129,3555,3818,4776,3338,2662,2542,2005,731,147,159,109,39,20,10,10,46,650,398.34
China,"Sharks nei, fresh or chilled",Imports,Tonnes - net product weight,Tonnes - net product weight,0,0,0,0,0,0,0,0,5,0,1,30,214,70,211,350,419,595,1099,504,135,18,0,0,0,0,0,9,0,111,112,202,185,142,30.33
China,"Shrimps and prawns (Pandalus spp.), frozen",Imports,Tonnes - net product weight,Tonnes - net product weight,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,322,116,0,16,1168,6201,3956,5989,6968,7534,18858,30353,26860,31258,31742,44568,45859,53461.43
China,"Shrimps and prawns, dried, salted or in brine, smoked nei",Imports,Tonnes - net product weight,Tonnes - net product weight,3000,3500,3664,2834,1195,1281,1732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,1519.74
China,"Shrimps and prawns, frozen, nei",Imports,Tonnes - net product weight,Tonnes - net product weight,0,0,456,21,178,49,132,919,2393,12184,12196,13618,12193,13210,14407,47128,54989,58545,56842,47109,50734,47954,34085,27441,28342,40029,35543,0,0,0,0,0,0,0,0
China,"Shrimps and prawns, live, fresh or chilled, nei",Imports,Tonnes - net product weight,Tonnes - net product weight,0,0,0,0,0,0,0,1,4,8,0,5,51,0,163,399,33,72,308,334,216,321,111,2,1,0,0,0,0,0,0,1,7544,10527,13232.2
China,"Shrimps and prawns, not frozen, nei",Imports,Tonnes - net product weight,Tonnes - net product weight,0,0,0,0,0,0,0,51,190,180,544,489,123,58,529,3764,3502,2908,2506,2487,2010,2144,2401,3017,3825,5656,5767,6507,6715,6817,6637,7671,0,0,0
China,"Shrimps and prawns, other than coldwater, even smoked, frozen",Imports,Tonnes - net product weight,Tonnes - net product weight,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22676,24474,31306,53617,55300,55330,174793,612348.04
China,"Shrimps and prawns, peeled, fresh or chilled",Imports,Tonnes - net product weight,Tonnes - net product weight,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0.22
China,"Shrimps and prawns, peeled, frozen",Imports,Tonnes - net product weight,Tonnes - net product weight,0,0,5,13,109,63,23,1601,718,1456,0,1010,1793,1933,2373,5939,8115,5751,8528,7947,6312,6290,4648,2643,3485,4626,3892,3655,3062,4820,5549,5444,8209,18042,37103.14
China,"Shrimps and prawns, prep. or pres., in airtight containers",Imports,Tonnes - net product weight,Tonnes - net product weight,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,347,244,491,822,1108,2118,2279.89
China,"Shrimps and prawns, prep. or pres., not in airtight containers",Imports,Tonnes - net product weight,Tonnes - net product weight,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,12,35,88,135,56,77,16.05
China,"Shrimps, prawns live, for breeding and other purposes",Imports,Tonnes - net product weight,Tonnes - net product weight,0,0,0,0,0,0,0,50,107,37,0,19,27,24,25,13,10,11,8,7,5,5,6,18,13,12,13,15,22,30,28,21,16,17,14.52
China,"Shrimps, prawns, prepared or preserved, nei",Imports,Tonnes - net product weight,Tonnes - net product weight,0,0,0,0,0,0,0,2361,966,1360,1866,1832,37,7,13,65,37,84,6,128,104,147,980,478,1245,281,360,0,0,0,0,0,0,0,0
China,"Skipjack tuna, fresh or chilled",Imports,Tonnes - net product weight,Tonnes - net product weight,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,1,0,0,1,2,2,3,2,4,4,1.5
China,"Skipjack tuna, frozen",Imports,Tonnes - net product weight,Tonnes - net product weight,0,0,0,0,0,0,0,20,102,1,1,1,0,25,0,82,507,320,1755,2096,854,2978,542,1751,28112,16678,23110,50683,72854,75866,71532,67816,51915,95150,79334.2
China,"Sockeye salmon (red salmon)(Oncorhynchus nerka), frozen",Imports,Tonnes - net product weight,Tonnes - net product weight,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,834,1660,3273,5901,8613,10440,17393,10953,3949,6519,6018,2160,4973,4124,6109,5070,2764,3868.79
China,"Southern bluefin tuna(Thunnus maccoyii), fresh or chilled",Imports,Tonnes - net product weight,Tonnes - net product weight,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2,0,0,0,2,0,2,3,2,0,0,20,49,82.69
China,"Southern bluefin tuna(Thunnus maccoyii), frozen",Imports,Tonnes - net product weight,Tonnes - net product weight,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,34,103,112,0,219,0,0.03
China,"Stromboid conchs (Strombus spp), frozen",Imports,Tonnes - net product weight,Tonnes - net product weight,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,297,3074.98
China,"Stromboid conchs, live, fresh or chilled",Imports,Tonnes - net product weight,Tonnes - net product weight,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,824,1126,827.67
China,"Swordfish fillets, fresh or chilled",Imports,Tonnes - net product weight,Tonnes - net product weight,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
China,"Swordfish fillets, frozen",Imports,Tonnes - net product weight,Tonnes - net product weight,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
China,"Swordfish meat, frozen",Imports,Tonnes - net product weight,Tonnes - net product weight,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,0,0,0,15,11,36,18,12,0,14,19.35
China,"Swordfish, fresh or chilled",Imports,Tonnes - net product weight,Tonnes - net product weight,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
China,"Swordfish, frozen",Imports,Tonnes - net product weight,Tonnes - net product weight,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,1,0,17,2,177,880,854,847,907,468,242,156.36
China,"Tilapia fillets, frozen",Imports,Tonnes - net product weight,Tonnes - net product weight,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,1,1,208,6,0,0,62,28,18,115,55.05
China,"Tilapia, catfish, carp, eel, Nile perch and snakeheads, fillets, dried/salted/brine, not smoked",Imports,Tonnes - net product weight,Tonnes - net product weight,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,11.58
China,"Tilapias prepared or preserved, not minced",Imports,Tonnes - net product weight,Tonnes - net product weight,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,148,4,112,40,0,111,22,0
China,"Tilapias, catfish, carp, eels, Nile perch and snakeheads  meat, frozen",Imports,Tonnes - net product weight,Tonnes - net product weight,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,385,31,121,160,70,166,405
China,"Tilapias, catfish, carp, eels, Nile perch and snakeheads, salted or in brine",Imports,Tonnes - net product weight,Tonnes - net product weight,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,1682,1851,4776.82
China,"Tilapias, frozen",Imports,Tonnes - net product weight,Tonnes - net product weight,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,36,0,43,46,45,0,0,0,19,1,1,0,0,0,4,0,0.1
China,"Toothfish (Dissostichus spp.), fillets, frozen",Imports,Tonnes - net product weight,Tonnes - net product weight,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,17,13,28.54
China,"Toothfish (Dissostichus spp.), frozen",Imports,Tonnes - net product weight,Tonnes - net product weight,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,213,241,858,989,1099,871,221,314,633,744,4207,6321.81
China,"Toothfish (Dissostichus spp.), meat, frozen",Imports,Tonnes - net product weight,Tonnes - net product weight,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,161,3,21,0,29,5,57,96.94
China,"Trout fillets, fresh and chilled",Imports,Tonnes - net product weight,Tonnes - net product weight,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
China,"Trout fillets, frozen",Imports,Tonnes - net product weight,Tonnes - net product weight,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,223,50,42,6,3,32,14.78
China,Trouts and chars live,Imports,Tonnes - net product weight,Tonnes - net product weight,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
China,"Trouts and chars, fresh or chilled",Imports,Tonnes - net product weight,Tonnes - net product weight,0,0,0,0,0,0,0,9,2,0,0,1,0,0,0,77,1,1,4,0,3,18,5,1,0,1,1,0,5,0,0,39,4,91,19.89
China,"Trouts and chars, frozen",Imports,Tonnes - net product weight,Tonnes - net product weight,0,0,0,0,0,0,0,194,0,6,0,18,215,572,1650,168,305,911,502,1673,3222,2863,3206,4932,3649,5191,6933,6223,7644,5690,5983,5931,5788,3454,2447.11
China,"Trouts and chars, smoked",Imports,Tonnes - net product weight,Tonnes - net product weight,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,29,18,45,40,22.25
China,"Tuna loins and fillets, frozen",Imports,Tonnes - net product weight,Tonnes - net product weight,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,47,59,42,164,81,1552,1583.87
China,"Tunas nei, frozen",Imports,Tonnes - net product weight,Tonnes - net product weight,0,0,0,0,0,0,0,6,64,193,170,38,28,1145,61,96,24,52,1540,4192,911,1470,781,3282,530,558,128,91,233,815,116,107,14,371,320.7
China,"Tunas prepared or preserved, not minced, nei",Imports,Tonnes - net product weight,Tonnes - net product weight,0,0,0,0,0,0,0,4,31,10,33,48,127,52,113,298,573,439,720,1023,1098,1375,1865,1429,1441,1757,2523,1600,3385,2697,2688,2485,2778,2868,3103.78
China,"Tunas, fresh or chilled, nei",Imports,Tonnes - net product weight,Tonnes - net product weight,0,0,0,0,0,0,0,2902,48,2,0,2,1,2,2,2,1,50,27,10,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0
China,"Turbots, frozen",Imports,Tonnes - net product weight,Tonnes - net product weight,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,17,7,25,0,0,0,0
China,"Yellowfin tuna, fresh or chilled",Imports,Tonnes - net product weight,Tonnes - net product weight,0,0,0,0,0,0,0,0,1,0,3,2,0,36,531,1263,419,760,140,1,5,21,18,8,16,20,27,17,11,14,22,53,73,141,185.57
China,"Yellowfin tuna, frozen, nei",Imports,Tonnes - net product weight,Tonnes - net product weight,0,0,0,0,0,0,0,0,0,0,20,2,11,0,0,63,48,2,7,824,556,3830,3306,1399,4610,3557,3977,7046,5784,7001,12396,13700,15146,8252,9388.32